"Phase","FullName","Name","Extension","LengthBytes","LengthMiB","LastWriteTime","IsPCH","IsSharedPCHName","IsSharedPCHPCH","InUnrealEditorScope"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerGPF\Development\Slate\SharedPCH.Slate.Project.ValApi.ValExpApi.Cpp20.cpp","SharedPCH.Slate.Project.ValApi.ValExpApi.Cpp20.cpp",".cpp","86","0","2026-07-04T10:51:27.4167061+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerGPF\Development\Slate\SharedPCH.Slate.Project.ValApi.ValExpApi.Cpp20.h","SharedPCH.Slate.Project.ValApi.ValExpApi.Cpp20.h",".h","294","0","2026-07-04T10:51:27.4152002+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerHelperGPF\Development\Core\SharedPCH.Core.Cpp20.cpp","SharedPCH.Core.Cpp20.cpp",".cpp","60","0","2026-07-04T10:51:27.4596398+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerHelperGPF\Development\Core\SharedPCH.Core.Cpp20.h","SharedPCH.Core.Cpp20.h",".h","266","0","2026-07-04T10:51:27.4583238+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerHelperGPF\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.cpp","SharedPCH.CoreUObject.Cpp20.cpp",".cpp","67","0","2026-07-04T10:51:27.4606398+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerHelperGPF\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h","SharedPCH.CoreUObject.Cpp20.h",".h","287","0","2026-07-04T10:51:27.4596398+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerHelperGPF\Development\CoreUObject\SharedPCH.CoreUObject.Project.ValApi.ValExpApi.Cpp20.cpp","SharedPCH.CoreUObject.Project.ValApi.ValExpApi.Cpp20.cpp",".cpp","92","0","2026-07-04T10:51:27.4616404+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerHelperGPF\Development\CoreUObject\SharedPCH.CoreUObject.Project.ValApi.ValExpApi.Cpp20.h","SharedPCH.CoreUObject.Project.ValApi.ValExpApi.Cpp20.h",".h","312","0","2026-07-04T10:51:27.4606398+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\Core\SharedPCH.Core.Cpp20.cpp","SharedPCH.Core.Cpp20.cpp",".cpp","60","0","2026-07-04T10:51:30.3644767+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\Core\SharedPCH.Core.Cpp20.h","SharedPCH.Core.Cpp20.h",".h","266","0","2026-07-04T10:51:30.3634713+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.cpp","SharedPCH.CoreUObject.Cpp20.cpp",".cpp","67","0","2026-07-04T10:51:30.3689903+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h","SharedPCH.CoreUObject.Cpp20.h",".h","287","0","2026-07-04T10:51:30.3664768+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\CoreUObject\SharedPCH.CoreUObject.Project.ValApi.ValExpApi.Cpp20.cpp","SharedPCH.CoreUObject.Project.ValApi.ValExpApi.Cpp20.cpp",".cpp","92","0","2026-07-04T10:51:30.3730035+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\CoreUObject\SharedPCH.CoreUObject.Project.ValApi.ValExpApi.Cpp20.h","SharedPCH.CoreUObject.Project.ValApi.ValExpApi.Cpp20.h",".h","312","0","2026-07-04T10:51:30.3720029+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\Engine\SharedPCH.Engine.Cpp20.cpp","SharedPCH.Engine.Cpp20.cpp",".cpp","62","0","2026-07-04T10:51:30.3785223+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\Engine\SharedPCH.Engine.Cpp20.h","SharedPCH.Engine.Cpp20.h",".h","272","0","2026-07-04T10:51:30.3765146+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\Slate\SharedPCH.Slate.Cpp20.cpp","SharedPCH.Slate.Cpp20.cpp",".cpp","61","0","2026-07-04T10:51:30.3765146+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SwitchboardListenerTestsGPF\Development\Slate\SharedPCH.Slate.Cpp20.h","SharedPCH.Slate.Cpp20.h",".h","269","0","2026-07-04T10:51:30.3750035+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SymsLibDumpGPF\Development\Core\SharedPCH.Core.Cpp20.cpp","SharedPCH.Core.Cpp20.cpp",".cpp","60","0","2026-07-04T10:51:27.3841138+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SymsLibDumpGPF\Development\Core\SharedPCH.Core.Cpp20.h","SharedPCH.Core.Cpp20.h",".h","266","0","2026-07-04T10:51:27.3841138+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SymsLibDumpGPF\Development\Core\SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.InclOrderUnreal5_4.cpp","SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.InclOrderUnreal5_4.cpp",".cpp","104","0","2026-07-04T10:51:27.3861156+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\SymsLibDumpGPF\Development\Core\SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.InclOrderUnreal5_4.h","SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.InclOrderUnreal5_4.h",".h","310","0","2026-07-04T10:51:27.3851135+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\TestPALGPF\Development\Core\SharedPCH.Core.Cpp20.cpp","SharedPCH.Core.Cpp20.cpp",".cpp","60","0","2026-07-04T10:51:27.3861156+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\TestPALGPF\Development\Core\SharedPCH.Core.Cpp20.h","SharedPCH.Core.Cpp20.h",".h","266","0","2026-07-04T10:51:27.3861156+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\TestPALGPF\Development\Core\SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.cpp","SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.cpp",".cpp","85","0","2026-07-04T10:51:27.3881206+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\TestPALGPF\Development\Core\SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.h","SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.h",".h","291","0","2026-07-04T10:51:27.3871148+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\ToolMenusTestsGPF\Development\Core\SharedPCH.Core.Cpp20.cpp","SharedPCH.Core.Cpp20.cpp",".cpp","60","0","2026-07-04T10:51:30.3664768+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\ToolMenusTestsGPF\Development\Core\SharedPCH.Core.Cpp20.h","SharedPCH.Core.Cpp20.h",".h","266","0","2026-07-04T10:51:30.3654777+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\ToolMenusTestsGPF\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.cpp","SharedPCH.CoreUObject.Cpp20.cpp",".cpp","67","0","2026-07-04T10:51:30.3710018+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\ToolMenusTestsGPF\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h","SharedPCH.CoreUObject.Cpp20.h",".h","287","0","2026-07-04T10:51:30.3699960+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\ToolMenusTestsGPF\Development\Engine\SharedPCH.Engine.Cpp20.cpp","SharedPCH.Engine.Cpp20.cpp",".cpp","62","0","2026-07-04T10:51:30.3765146+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\ToolMenusTestsGPF\Development\Engine\SharedPCH.Engine.Cpp20.h","SharedPCH.Engine.Cpp20.h",".h","272","0","2026-07-04T10:51:30.3765146+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\ToolMenusTestsGPF\Development\Slate\SharedPCH.Slate.Cpp20.cpp","SharedPCH.Slate.Cpp20.cpp",".cpp","61","0","2026-07-04T10:51:30.3740027+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\ToolMenusTestsGPF\Development\Slate\SharedPCH.Slate.Cpp20.h","SharedPCH.Slate.Cpp20.h",".h","269","0","2026-07-04T10:51:30.3730035+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\TraceAnalyzerGPF\Development\Core\SharedPCH.Core.Cpp20.cpp","SharedPCH.Core.Cpp20.cpp",".cpp","60","0","2026-07-04T10:51:26.4423331+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\TraceAnalyzerGPF\Development\Core\SharedPCH.Core.Cpp20.h","SharedPCH.Core.Cpp20.h",".h","266","0","2026-07-04T10:51:26.4137058+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\TraceAnalyzerGPF\Development\Core\SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.cpp","SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.cpp",".cpp","85","0","2026-07-04T10:51:26.4468401+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\TraceAnalyzerGPF\Development\Core\SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.h","SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.h",".h","291","0","2026-07-04T10:51:26.4458401+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UninstallHelperGPF\Development\Core\SharedPCH.Core.Cpp20.cpp","SharedPCH.Core.Cpp20.cpp",".cpp","60","0","2026-07-04T10:51:26.4423331+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UninstallHelperGPF\Development\Core\SharedPCH.Core.Cpp20.h","SharedPCH.Core.Cpp20.h",".h","266","0","2026-07-04T10:51:26.4137058+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UninstallHelperGPF\Development\Core\SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.cpp","SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.cpp",".cpp","85","0","2026-07-04T10:51:26.4468401+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UninstallHelperGPF\Development\Core\SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.h","SharedPCH.Core.Project.ValApi.ValExpApi.Cpp20.h",".h","291","0","2026-07-04T10:51:26.4458401+08:00","False","True","False","False"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\PCH.Core.h.pch","PCH.Core.h.pch",".pch","406585344","387.75","2026-07-04T14:37:54.1810679+08:00","True","False","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.Cpp20.cpp","SharedPCH.Core.Cpp20.cpp",".cpp","60","0","2026-07-04T14:34:00.4418416+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.Cpp20.h","SharedPCH.Core.Cpp20.h",".h","266","0","2026-07-04T14:34:00.3957838+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.Cpp20.h.dep.json","SharedPCH.Core.Cpp20.h.dep.json",".json","70223","0.07","2026-07-04T14:37:54.0943475+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.Cpp20.h.obj","SharedPCH.Core.Cpp20.h.obj",".obj","8742086","8.34","2026-07-04T14:37:54.9580737+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.Cpp20.h.obj.rsp","SharedPCH.Core.Cpp20.h.obj.rsp",".rsp","1876","0","2026-07-04T14:34:00.4499647+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.Cpp20.h.pch","SharedPCH.Core.Cpp20.h.pch",".pch","406388736","387.56","2026-07-04T14:37:54.0928360+08:00","True","True","True","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.Cpp20.h.sarif","SharedPCH.Core.Cpp20.h.sarif",".sarif","572","0","2026-07-04T14:37:54.2497451+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.RTTI.Cpp20.cpp","SharedPCH.Core.RTTI.Cpp20.cpp",".cpp","65","0","2026-07-04T14:34:00.4540285+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.RTTI.Cpp20.h","SharedPCH.Core.RTTI.Cpp20.h",".h","271","0","2026-07-04T14:34:00.4530360+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.RTTI.Cpp20.h.dep.json","SharedPCH.Core.RTTI.Cpp20.h.dep.json",".json","70238","0.07","2026-07-04T14:37:54.3088915+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.RTTI.Cpp20.h.obj","SharedPCH.Core.RTTI.Cpp20.h.obj",".obj","8742139","8.34","2026-07-04T14:37:54.8697791+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.RTTI.Cpp20.h.obj.rsp","SharedPCH.Core.RTTI.Cpp20.h.obj.rsp",".rsp","1905","0","2026-07-04T14:34:00.4540285+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.RTTI.Cpp20.h.pch","SharedPCH.Core.RTTI.Cpp20.h.pch",".pch","407044096","388.19","2026-07-04T14:37:54.2998738+08:00","True","True","True","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Core\SharedPCH.Core.RTTI.Cpp20.h.sarif","SharedPCH.Core.RTTI.Cpp20.h.sarif",".sarif","572","0","2026-07-04T14:37:54.5319193+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\PCH.CoreUObject.h.pch","PCH.CoreUObject.h.pch",".pch","571473920","545","2026-07-04T14:37:58.5178905+08:00","True","False","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.cpp","SharedPCH.CoreUObject.Cpp20.cpp",".cpp","67","0","2026-07-04T14:34:00.4555344+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h","SharedPCH.CoreUObject.Cpp20.h",".h","287","0","2026-07-04T14:34:00.4540285+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h.dep.json","SharedPCH.CoreUObject.Cpp20.h.dep.json",".json","85634","0.08","2026-07-04T14:37:58.1054353+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h.obj","SharedPCH.CoreUObject.Cpp20.h.obj",".obj","13849974","13.21","2026-07-04T14:37:59.5478848+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h.obj.rsp","SharedPCH.CoreUObject.Cpp20.h.obj.rsp",".rsp","2239","0","2026-07-04T14:34:00.4555344+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h.pch","SharedPCH.CoreUObject.Cpp20.h.pch",".pch","557449216","531.62","2026-07-04T14:37:58.1024335+08:00","True","True","True","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.Cpp20.h.sarif","SharedPCH.CoreUObject.Cpp20.h.sarif",".sarif","572","0","2026-07-04T14:37:58.4627541+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.RTTI.Cpp20.cpp","SharedPCH.CoreUObject.RTTI.Cpp20.cpp",".cpp","72","0","2026-07-04T14:34:00.4565401+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.RTTI.Cpp20.h","SharedPCH.CoreUObject.RTTI.Cpp20.h",".h","292","0","2026-07-04T14:34:00.4565401+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\CoreUObject\SharedPCH.CoreUObject.RTTI.Cpp20.h.obj.rsp","SharedPCH.CoreUObject.RTTI.Cpp20.h.obj.rsp",".rsp","2268","0","2026-07-04T14:34:00.4565401+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\PCH.Engine.h.pch","PCH.Engine.h.pch",".pch","2026635072","1932.75","2026-07-04T14:38:27.9396310+08:00","True","False","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.Cpp20.cpp","SharedPCH.Engine.Cpp20.cpp",".cpp","62","0","2026-07-04T14:34:00.4595819+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.Cpp20.h","SharedPCH.Engine.Cpp20.h",".h","272","0","2026-07-04T14:34:00.4585821+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.Cpp20.h.dep.json","SharedPCH.Engine.Cpp20.h.dep.json",".json","224630","0.21","2026-07-04T14:38:32.7789948+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.Cpp20.h.obj","SharedPCH.Engine.Cpp20.h.obj",".obj","65540501","62.5","2026-07-04T14:38:42.3529796+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.Cpp20.h.obj.rsp","SharedPCH.Engine.Cpp20.h.obj.rsp",".rsp","16721","0.02","2026-07-04T14:34:00.4595819+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.Cpp20.h.pch","SharedPCH.Engine.Cpp20.h.pch",".pch","2263351272","2158.5","2026-07-04T14:38:32.7724782+08:00","True","True","True","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.Cpp20.h.sarif","SharedPCH.Engine.Cpp20.h.sarif",".sarif","572","0","2026-07-04T14:38:34.0241025+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.RTTI.Cpp20.cpp","SharedPCH.Engine.RTTI.Cpp20.cpp",".cpp","67","0","2026-07-04T14:34:00.4615813+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.RTTI.Cpp20.h","SharedPCH.Engine.RTTI.Cpp20.h",".h","277","0","2026-07-04T14:34:00.4605822+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Engine\SharedPCH.Engine.RTTI.Cpp20.h.obj.rsp","SharedPCH.Engine.RTTI.Cpp20.h.obj.rsp",".rsp","16750","0.02","2026-07-04T14:34:00.4615813+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Slate\SharedPCH.Slate.Cpp20.cpp","SharedPCH.Slate.Cpp20.cpp",".cpp","61","0","2026-07-04T14:34:00.4575404+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Slate\SharedPCH.Slate.Cpp20.h","SharedPCH.Slate.Cpp20.h",".h","269","0","2026-07-04T14:34:00.4575404+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Slate\SharedPCH.Slate.Cpp20.h.dep.json","SharedPCH.Slate.Cpp20.h.dep.json",".json","112755","0.11","2026-07-04T14:38:04.4574456+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Slate\SharedPCH.Slate.Cpp20.h.obj","SharedPCH.Slate.Cpp20.h.obj",".obj","22764561","21.71","2026-07-04T14:38:06.6539831+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Slate\SharedPCH.Slate.Cpp20.h.obj.rsp","SharedPCH.Slate.Cpp20.h.obj.rsp",".rsp","2986","0","2026-07-04T14:34:00.4585821+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Slate\SharedPCH.Slate.Cpp20.h.pch","SharedPCH.Slate.Cpp20.h.pch",".pch","909377440","867.25","2026-07-04T14:38:04.4544386+08:00","True","True","True","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\Slate\SharedPCH.Slate.Cpp20.h.sarif","SharedPCH.Slate.Cpp20.h.sarif",".sarif","572","0","2026-07-04T14:38:04.9281147+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\PCH.UnrealEd.h.pch","PCH.UnrealEd.h.pch",".pch","2105278344","2007.75","2026-07-04T14:38:31.4222534+08:00","True","False","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.Cpp20.cpp","SharedPCH.UnrealEd.Cpp20.cpp",".cpp","64","0","2026-07-04T14:34:00.4635811+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.Cpp20.h","SharedPCH.UnrealEd.Cpp20.h",".h","278","0","2026-07-04T14:34:00.4625816+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.Cpp20.h.dep.json","SharedPCH.UnrealEd.Cpp20.h.dep.json",".json","239207","0.23","2026-07-04T14:38:36.2440967+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.Cpp20.h.obj","SharedPCH.UnrealEd.Cpp20.h.obj",".obj","71067219","67.77","2026-07-04T14:38:45.4865811+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.Cpp20.h.obj.rsp","SharedPCH.UnrealEd.Cpp20.h.obj.rsp",".rsp","16743","0.02","2026-07-04T14:34:00.4650961+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.Cpp20.h.pch","SharedPCH.UnrealEd.Cpp20.h.pch",".pch","2415983440","2304.06","2026-07-04T14:38:36.1328402+08:00","True","True","True","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.Cpp20.h.sarif","SharedPCH.UnrealEd.Cpp20.h.sarif",".sarif","572","0","2026-07-04T14:38:37.6922879+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.RTTI.Cpp20.cpp","SharedPCH.UnrealEd.RTTI.Cpp20.cpp",".cpp","69","0","2026-07-04T14:34:00.4661005+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.RTTI.Cpp20.h","SharedPCH.UnrealEd.RTTI.Cpp20.h",".h","283","0","2026-07-04T14:34:00.4650961+08:00","False","True","False","True"
"After","D:\UE\5.7.4r\Engine\Intermediate\Build\Win64\x64\UnrealEditor\Development\UnrealEd\SharedPCH.UnrealEd.RTTI.Cpp20.h.dep.json","SharedPCH.UnrealEd.RTTI.Cpp20.h.dep.json",".json","239222","0.23","2026-07-04T14:38:36.2440967+08:00","False","True","False","True"
